시도명,시군구명,생년,RFID구분,축종,품종,마릿수,맹견여부
경기도,군포시,2021,내장형,개,비숑 프리제,54,N
경기도,군포시,2021,외장형,개,빠삐용,4,N
경기도,군포시,2021,내장형,개,빠삐용,1,N
경기도,군포시,2021,외장형,개,사모예드,1,N
경기도,군포시,2021,외장형,개,셔틀랜드 쉽독,2,N
경기도,남양주시,2015,인식표,개,이탈리안 그레이 하운드,2,N
경기도,광명시,2015,내장형,고양이,한국 고양이,1,N
경기도,광명시,2016,외장형,개,골든 리트리버,7,N
경기도,광명시,2016,내장형,개,골든 리트리버,6,N
경기도,광명시,2016,외장형,개,기타,4,N
경기도,광명시,2016,내장형,개,기타,8,N
경기도,광명시,2016,외장형,개,꼬똥 드 뚤레아,1,N
경기도,광명시,2016,내장형,개,꼬똥 드 뚤레아,2,N
경기도,광명시,2016,외장형,개,닥스훈트,11,N
경기도,광명시,2016,인식표,개,닥스훈트,2,N
경기도,광명시,2016,내장형,개,닥스훈트,18,N
경기도,광명시,2016,내장형,개,도베르만,2,N
경기도,광명시,2016,내장형,개,동경견,1,N
경기도,광주시,2018,외장형,개,토이 푸들,6,N
경기도,광주시,2018,인식표,개,토이 푸들,6,N
경기도,광주시,2018,내장형,개,토이 푸들,14,N
경기도,광주시,2018,내장형,개,파슨 러셀 테리어,1,N
경기도,광주시,2018,인식표,개,퍼그,2,N
경기도,광주시,2018,내장형,개,퍼그,10,N
경기도,광주시,2018,외장형,개,페키니즈,2,N
경기도,광주시,2018,인식표,개,페키니즈,1,N
경기도,광주시,2018,내장형,개,페키니즈,10,N
경기도,광주시,2018,인식표,개,페터데일테리어,1,N
경기도,광주시,2018,내장형,개,페터데일테리어,1,N
경기도,광주시,2018,외장형,개,포메라니안,43,N
경기도,광주시,2018,인식표,개,포메라니안,52,N
경기도,광주시,2018,내장형,개,포메라니안,193,N
경기도,광주시,2018,인식표,개,포인터,1,N
경기도,광주시,2018,내장형,개,포인터,2,N
경기도,광주시,2018,외장형,개,푸들,71,N
경기도,광주시,2018,인식표,개,푸들,43,N
경기도,광주시,2018,내장형,개,푸들,257,N
경기도,광주시,2018,외장형,개,풍산견,1,N
경기도,광주시,2018,인식표,개,풍산견,1,N
경기도,광주시,2018,내장형,개,풍산견,5,N
경기도,광주시,2018,외장형,개,프렌치 불독,6,N
경기도,광주시,2018,인식표,개,프렌치 불독,6,N
경기도,구리시,2008,내장형,개,슈나우져,5,N
경기도,구리시,2008,외장형,개,스피츠,1,N
경기도,구리시,2008,내장형,개,스피츠,3,N
경기도,구리시,2008,외장형,개,시츄,20,N
경기도,구리시,2008,인식표,개,시츄,1,N
경기도,구리시,2008,내장형,개,시츄,19,N
경기도,구리시,2008,외장형,개,요크셔 테리어,18,N
경기도,구리시,2008,인식표,개,요크셔 테리어,2,N
경기도,구리시,2008,내장형,개,요크셔 테리어,10,N
경기도,구리시,2008,외장형,개,웰시 코기 펨브로크,1,N
경기도,구리시,2008,내장형,개,잉글리쉬 스프링거 스파니엘,2,N
경기도,구리시,2008,외장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,구리시,2008,인식표,개,재패니즈 스피츠,1,N
경기도,구리시,2008,외장형,개,진도견,1,N
경기도,구리시,2008,내장형,개,진도견,1,N
경기도,구리시,2008,내장형,개,치와와,2,N
경기도,구리시,2008,외장형,개,코카 스파니엘,3,N
경기도,구리시,2008,내장형,개,코카 스파니엘,2,N
경기도,구리시,2008,외장형,개,토이 푸들,2,N
경기도,구리시,2008,외장형,개,페키니즈,5,N
경기도,구리시,2008,내장형,개,페키니즈,2,N
경기도,구리시,2008,외장형,개,포메라니안,3,N
경기도,구리시,2008,내장형,개,포메라니안,8,N
경기도,구리시,2008,내장형,개,폭스테리어,1,N
경기도,구리시,2008,외장형,개,푸들,18,N
경기도,구리시,2008,인식표,개,푸들,2,N
경기도,구리시,2008,내장형,개,푸들,20,N
경기도,구리시,2008,내장형,개,화이트테리어,1,N
경기도,구리시,2009,외장형,개,골든 리트리버,1,N
경기도,구리시,2009,외장형,개,기타,1,N
경기도,구리시,2009,내장형,개,기타,1,N
경기도,구리시,2009,내장형,개,꼬똥 드 뚤레아,1,N
경기도,구리시,2009,외장형,개,닥스훈트,8,N
경기도,구리시,2009,내장형,개,닥스훈트,3,N
경기도,구리시,2009,외장형,개,라브라도 리트리버,1,N
경기도,남양주시,2012,내장형,개,그레이트 덴,1,N
경기도,남양주시,2012,외장형,개,그레이트 피레니즈,1,N
경기도,남양주시,2012,내장형,개,그레이트 피레니즈,1,N
경기도,남양주시,2012,외장형,개,기타,7,N
경기도,동두천시,2022,외장형,개,닥스훈트,1,N
경기도,동두천시,2022,내장형,개,닥스훈트,1,N
경기도,동두천시,2022,내장형,개,달마시안,1,N
경기도,동두천시,2022,내장형,개,도사,3,Y
경기도,동두천시,2022,외장형,개,라브라도 리트리버,1,N
경기도,동두천시,2022,내장형,개,라브라도 리트리버,2,N
경기도,동두천시,2022,내장형,개,라이카,4,N
경기도,고양시,2006,내장형,개,닥스훈트,16,N
경기도,고양시,2006,외장형,개,달마시안,1,N
경기도,고양시,2006,내장형,개,도베르만,1,N
경기도,고양시,2006,외장형,개,라사 압소,2,N
경기도,고양시,2006,내장형,개,라사 압소,1,N
경기도,고양시,2006,외장형,개,말라뮤트,1,N
경기도,고양시,2006,외장형,개,말티즈,149,N
경기도,고양시,2006,인식표,개,말티즈,13,N
경기도,고양시,2006,내장형,개,말티즈,278,N
경기도,고양시,2006,내장형,개,미니어쳐 닥스훈트,2,N
경기도,고양시,2006,외장형,개,미니어쳐 슈나우저,8,N
경기도,고양시,2006,인식표,개,미니어쳐 슈나우저,3,N
경기도,고양시,2006,내장형,개,미니어쳐 슈나우저,24,N
경기도,고양시,2006,외장형,개,미니어쳐 푸들,2,N
경기도,고양시,2006,인식표,개,미니어쳐 푸들,1,N
경기도,고양시,2006,내장형,개,미니어쳐 푸들,28,N
경기도,고양시,2006,외장형,개,미니어쳐 핀셔,10,N
경기도,가평군,2015,내장형,개,콜리,1,N
경기도,가평군,2015,외장형,개,토이 푸들,1,N
경기도,가평군,2015,인식표,개,토이 푸들,1,N
경기도,가평군,2015,외장형,개,포메라니안,2,N
경기도,가평군,2015,인식표,개,포메라니안,1,N
경기도,가평군,2015,내장형,개,포메라니안,8,N
경기도,가평군,2015,외장형,개,푸들,13,N
경기도,가평군,2015,내장형,개,푸들,40,N
경기도,가평군,2015,외장형,개,풍산견,7,N
경기도,가평군,2015,내장형,개,풍산견,3,N
경기도,가평군,2015,내장형,개,프렌치 불독,2,N
경기도,가평군,2015,내장형,고양이,한국 고양이,1,N
경기도,가평군,2016,외장형,개,골든 리트리버,1,N
경기도,가평군,2016,내장형,개,골든 리트리버,7,N
경기도,가평군,2016,내장형,개,그레이트 피레니즈,1,N
경기도,가평군,2016,외장형,개,기타,3,N
경기도,가평군,2016,인식표,개,기타,1,N
경기도,가평군,2016,내장형,개,기타,4,N
경기도,가평군,2016,외장형,개,닥스훈트,1,N
경기도,가평군,2016,내장형,개,닥스훈트,5,N
경기도,가평군,2016,외장형,개,달마시안,1,N
경기도,가평군,2016,외장형,개,도베르만,2,N
경기도,가평군,2016,내장형,개,도베르만,1,N
경기도,가평군,2016,외장형,개,동경견,1,N
경기도,가평군,2016,내장형,개,동경견,1,N
경기도,가평군,2016,외장형,개,라브라도 리트리버,6,N
경기도,가평군,2016,내장형,개,라브라도 리트리버,11,N
경기도,가평군,2016,외장형,개,라이카,2,N
경기도,가평군,2016,내장형,개,라이카,3,N
경기도,가평군,2016,외장형,개,로트와일러,1,Y
경기도,가평군,2016,인식표,개,로트와일러,1,Y
경기도,가평군,2016,내장형,개,로트와일러,1,Y
경기도,가평군,2016,외장형,개,마리노이즈,1,N
경기도,가평군,2016,외장형,개,말라뮤트,1,N
경기도,가평군,2016,내장형,개,말라뮤트,1,N
경기도,가평군,2016,외장형,개,말티즈,13,N
경기도,가평군,2016,인식표,개,말티즈,2,N
경기도,가평군,2016,내장형,개,말티즈,44,N
경기도,가평군,2016,외장형,개,미니어쳐 핀셔,1,N
경기도,가평군,2016,외장형,개,믹스견,79,N
경기도,가평군,2016,인식표,개,믹스견,7,N
경기도,가평군,2016,내장형,개,믹스견,139,N
경기도,가평군,2016,외장형,개,보더 콜리,2,N
경기도,가평군,2016,내장형,개,보더 콜리,5,N
경기도,가평군,2016,내장형,개,보스턴 테리어,2,N
경기도,가평군,2016,외장형,개,브리타니 스파니엘,2,N
경기도,가평군,2016,외장형,개,비글,1,N
경기도,가평군,2016,내장형,개,비글,1,N
경기도,가평군,2016,외장형,개,비숑 프리제,3,N
경기도,가평군,2016,인식표,개,비숑 프리제,1,N
경기도,가평군,2016,내장형,개,비숑 프리제,16,N
경기도,가평군,2016,외장형,개,빠삐용,1,N
경기도,고양시,2010,인식표,개,미디엄 푸들,1,N
경기도,고양시,2010,외장형,개,믹스견,89,N
경기도,고양시,2010,인식표,개,믹스견,20,N
경기도,고양시,2010,내장형,개,믹스견,199,N
경기도,고양시,2010,내장형,개,베들링턴 테리어,5,N
경기도,고양시,2010,외장형,개,보더 콜리,2,N
경기도,고양시,2010,내장형,개,보더 콜리,4,N
경기도,고양시,2010,외장형,개,보스턴 테리어,2,N
경기도,고양시,2010,내장형,개,보스턴 테리어,6,N
경기도,고양시,2010,내장형,개,불 테리어,1,N
경기도,고양시,2010,외장형,개,불독,1,N
경기도,고양시,2010,내장형,개,불독,3,N
경기도,고양시,2010,외장형,개,비글,5,N
경기도,고양시,2010,내장형,개,비글,14,N
경기도,가평군,2017,외장형,개,레이크랜드 테리어,1,N
경기도,가평군,2017,외장형,개,로디지안 리즈백 ,1,N
경기도,가평군,2017,내장형,개,말라뮤트,1,N
경기도,가평군,2017,외장형,개,말티즈,13,N
경기도,가평군,2017,인식표,개,말티즈,2,N
경기도,가평군,2017,내장형,개,말티즈,32,N
경기도,가평군,2017,외장형,개,미니어쳐 닥스훈트,1,N
경기도,가평군,2017,내장형,개,미니어쳐 푸들,1,N
경기도,가평군,2017,내장형,개,미니어쳐 핀셔,3,N
경기도,가평군,2017,외장형,개,믹스견,81,N
경기도,가평군,2017,인식표,개,믹스견,4,N
경기도,가평군,2017,내장형,개,믹스견,138,N
경기도,가평군,2017,내장형,개,베들링턴 테리어,1,N
경기도,가평군,2017,외장형,개,벨기에 그로넨달,1,N
경기도,가평군,2017,내장형,개,벨지안 셰퍼드 독,1,N
경기도,가평군,2017,외장형,개,보더 콜리,2,N
경기도,가평군,2017,내장형,개,보더 콜리,6,N
경기도,가평군,2017,외장형,개,보스턴 테리어,2,N
경기도,가평군,2017,내장형,개,보스턴 테리어,1,N
경기도,가평군,2017,내장형,개,비글,1,N
경기도,가평군,2017,외장형,개,비숑 프리제,2,N
경기도,가평군,2017,인식표,개,비숑 프리제,1,N
경기도,가평군,2017,내장형,개,비숑 프리제,15,N
경기도,가평군,2017,내장형,개,사모예드,4,N
경기도,가평군,2017,외장형,개,삽살개,2,N
경기도,가평군,2017,내장형,개,셔틀랜드 쉽독,3,N
경기도,가평군,2017,외장형,개,셰퍼드,1,N
경기도,가평군,2017,내장형,개,슈나우져,1,N
경기도,가평군,2017,외장형,개,스피츠,4,N
경기도,가평군,2016,내장형,개,프렌치 불독,10,N
경기도,가평군,2017,내장형,개,스피츠,3,N
경기도,가평군,2017,외장형,개,시바,2,N
경기도,가평군,2017,내장형,개,시바,2,N
경기도,고양시,2009,외장형,개,시베리안 허스키,3,N
경기도,고양시,2009,내장형,개,시베리안 허스키,2,N
경기도,고양시,2009,외장형,개,시츄,95,N
경기도,고양시,2009,인식표,개,시츄,21,N
경기도,고양시,2009,내장형,개,시츄,202,N
경기도,고양시,2009,외장형,개,실키테리어,3,N
경기도,고양시,2009,내장형,개,실키테리어,1,N
경기도,고양시,2009,외장형,개,아메리칸 에스키모,2,N
경기도,고양시,2009,외장형,개,아메리칸 코카 스파니엘,5,N
경기도,고양시,2009,인식표,개,아메리칸 코카 스파니엘,1,N
경기도,고양시,2009,내장형,개,아메리칸 코카 스파니엘,16,N
경기도,광주시,2019,내장형,개,불독,1,N
경기도,광주시,2019,인식표,개,비글,2,N
경기도,광주시,2019,내장형,개,비글,6,N
경기도,광주시,2019,외장형,개,비숑 프리제,37,N
경기도,광주시,2019,인식표,개,비숑 프리제,21,N
경기도,광주시,2019,내장형,개,비숑 프리제,130,N
경기도,광주시,2019,외장형,개,빠삐용,3,N
경기도,광주시,2019,인식표,개,빠삐용,2,N
경기도,광주시,2019,내장형,개,빠삐용,12,N
경기도,광주시,2019,외장형,개,사모예드,1,N
경기도,광주시,2019,내장형,개,사모예드,3,N
경기도,광주시,2019,내장형,개,샤페이,4,N
경기도,광주시,2019,내장형,개,셔틀랜드 쉽독,11,N
경기도,광주시,2019,내장형,개,슈나우져,2,N
경기도,광주시,2019,외장형,개,스탠다드 푸들,2,N
경기도,광주시,2019,내장형,개,스탠다드 푸들,1,N
경기도,광주시,2019,외장형,개,스피츠,6,N
경기도,광주시,2019,인식표,개,스피츠,5,N
경기도,광주시,2019,내장형,개,스피츠,27,N
경기도,광주시,2019,외장형,개,시바,14,N
경기도,광주시,2019,인식표,개,시바,10,N
경기도,광주시,2019,내장형,개,시바,32,N
경기도,광주시,2019,외장형,개,시베리안 허스키,5,N
경기도,광주시,2019,내장형,개,시베리안 허스키,11,N
경기도,구리시,2010,내장형,개,미텔 스피츠,1,N
경기도,구리시,2010,외장형,개,믹스견,26,N
경기도,구리시,2010,인식표,개,믹스견,3,N
경기도,구리시,2010,내장형,개,믹스견,16,N
경기도,구리시,2010,외장형,개,비글,1,N
경기도,구리시,2010,내장형,개,비글,3,N
경기도,구리시,2010,인식표,개,빠삐용,1,N
경기도,구리시,2010,외장형,개,슈나우져,4,N
경기도,구리시,2010,인식표,개,슈나우져,1,N
경기도,구리시,2010,내장형,개,슈나우져,3,N
경기도,구리시,2010,외장형,개,스피츠,5,N
경기도,구리시,2010,인식표,개,스피츠,1,N
경기도,구리시,2010,내장형,개,스피츠,5,N
경기도,구리시,2010,외장형,개,시츄,24,N
경기도,구리시,2010,인식표,개,시츄,4,N
경기도,남양주시,2015,내장형,개,이탈리안 그레이 하운드,8,N
경기도,남양주시,2015,내장형,개,잉글리쉬 코카 스파니엘,1,N
경기도,남양주시,2015,외장형,개,재패니즈 스피츠,1,N
경기도,남양주시,2015,내장형,개,재패니즈 스피츠,2,N
경기도,남양주시,2015,외장형,개,잭 러셀 테리어,2,N
경기도,남양주시,2015,인식표,개,잭 러셀 테리어,1,N
경기도,남양주시,2015,내장형,개,잭 러셀 테리어,6,N
경기도,남양주시,2015,내장형,개,저먼 포인터,2,N
